MAJ,ident,nbplaces,nbvelos,nbelec,nbclassiq,velo_dispo,hour,minute,day
2021-05-16 04:12:11.332247,92.61748633879782,11.234972677595628,10.245901639344263,5.3497267759562845,4.896174863387978,48.72677595628415,4.0,12.0,16.0
2021-05-16 22:02:11.868156,92.61748633879782,11.295081967213115,10.185792349726777,5.33879781420765,4.8469945355191255,48.72677595628415,22.0,2.0,16.0
2021-05-13 00:11:11.496975,92.61748633879782,11.306010928961749,10.245901639344263,5.344262295081967,4.901639344262295,48.721311475409834,0.0,11.0,13.0
2021-05-13 22:06:11.332727,92.61748633879782,11.262295081967213,10.289617486338798,5.371584699453552,4.918032786885246,48.721311475409834,22.0,6.0,13.0
2021-05-16 07:42:11.833437,92.61748633879782,11.251366120218579,10.229508196721312,5.3497267759562845,4.879781420765028,48.721311475409834,7.0,42.0,16.0
2021-05-16 08:32:11.282516,92.61748633879782,11.256830601092895,10.224043715846994,5.344262295081967,4.879781420765028,48.721311475409834,8.0,32.0,16.0
2021-05-13 08:01:11.368828,92.61748633879782,11.26775956284153,10.28415300546448,5.360655737704918,4.923497267759563,48.721311475409834,8.0,1.0,13.0
2021-05-15 05:12:11.009875,92.61748633879782,11.174863387978142,10.295081967213115,5.371584699453552,4.923497267759563,48.71584699453552,5.0,12.0,15.0
2021-05-16 07:32:11.264416,92.61748633879782,11.245901639344263,10.234972677595628,5.3497267759562845,4.885245901639344,48.71584699453552,7.0,32.0,16.0
2021-05-16 07:27:11.079828,92.61748633879782,11.245901639344263,10.234972677595628,5.3497267759562845,4.885245901639344,48.71584699453552,7.0,27.0,16.0
2021-05-13 01:26:11.023720,92.61748633879782,11.306010928961749,10.245901639344263,5.33879781420765,4.907103825136612,48.71584699453552,1.0,26.0,13.0
2021-05-15 06:47:10.976619,92.61748633879782,11.174863387978142,10.295081967213115,5.382513661202186,4.912568306010929,48.71584699453552,6.0,47.0,15.0
2021-05-15 07:02:11.432670,92.61748633879782,11.169398907103826,10.300546448087431,5.387978142076503,4.912568306010929,48.71584699453552,7.0,2.0,15.0
2021-05-13 07:11:11.847918,92.61748633879782,11.262295081967213,10.289617486338798,5.355191256830601,4.934426229508197,48.71584699453552,7.0,11.0,13.0
2021-05-15 05:17:11.315310,92.61748633879782,11.174863387978142,10.295081967213115,5.371584699453552,4.923497267759563,48.71584699453552,5.0,17.0,15.0
2021-05-19 05:54:11.307707,92.61748633879782,11.234972677595628,10.26775956284153,5.311475409836065,4.956284153005464,48.71584699453552,5.0,54.0,19.0
2021-05-14 00:01:11.835387,92.61748633879782,11.28415300546448,10.273224043715848,5.377049180327869,4.896174863387978,48.7103825136612,0.0,1.0,14.0
2021-05-14 05:21:29.513325,92.61748633879782,11.234972677595628,10.316939890710383,5.382513661202186,4.934426229508197,48.7103825136612,5.0,21.0,14.0
2021-05-15 05:22:11.640404,92.61748633879782,11.174863387978142,10.295081967213115,5.377049180327869,4.918032786885246,48.7103825136612,5.0,22.0,15.0
2021-05-14 04:51:19.625653,92.61748633879782,11.251366120218579,10.306010928961749,5.387978142076503,4.918032786885246,48.7103825136612,4.0,51.0,14.0
2021-05-13 22:41:11.187890,92.61748633879782,11.26775956284153,10.289617486338798,5.366120218579235,4.923497267759563,48.7103825136612,22.0,41.0,13.0
2021-05-13 06:41:11.287339,92.61748633879782,11.26775956284153,10.28415300546448,5.355191256830601,4.9289617486338795,48.7103825136612,6.0,41.0,13.0
2021-05-15 06:02:11.758037,92.61748633879782,11.174863387978142,10.295081967213115,5.377049180327869,4.918032786885246,48.704918032786885,6.0,2.0,15.0
2021-05-16 21:27:13.456375,92.61748633879782,11.295081967213115,10.185792349726777,5.327868852459017,4.85792349726776,48.704918032786885,21.0,27.0,16.0
2021-05-16 21:42:11.825787,92.61748633879782,11.295081967213115,10.185792349726777,5.3224043715847,4.863387978142076,48.704918032786885,21.0,42.0,16.0
2021-05-16 21:47:11.908672,92.61748633879782,11.300546448087431,10.180327868852459,5.316939890710382,4.863387978142076,48.704918032786885,21.0,47.0,16.0
2021-05-13 04:21:10.909161,92.61748633879782,11.289617486338798,10.26775956284153,5.33879781420765,4.9289617486338795,48.704918032786885,4.0,21.0,13.0
2021-05-13 23:51:11.091897,92.61748633879782,11.289617486338798,10.26775956284153,5.366120218579235,4.901639344262295,48.704918032786885,23.0,51.0,13.0
2021-05-14 04:21:11.428678,92.61748633879782,11.251366120218579,10.306010928961749,5.371584699453552,4.934426229508197,48.704918032786885,4.0,21.0,14.0
2021-05-16 22:27:11.508016,92.61748633879782,11.306010928961749,10.174863387978142,5.327868852459017,4.8469945355191255,48.704918032786885,22.0,27.0,16.0
2021-05-13 23:01:10.917283,92.61748633879782,11.278688524590164,10.278688524590164,5.366120218579235,4.912568306010929,48.704918032786885,23.0,1.0,13.0
2021-05-15 05:32:11.238288,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.69945355191257,5.0,32.0,15.0
2021-05-14 00:06:12.020381,92.61748633879782,11.28415300546448,10.273224043715848,5.371584699453552,4.901639344262295,48.69945355191257,0.0,6.0,14.0
2021-05-15 05:07:11.639181,92.61748633879782,11.174863387978142,10.295081967213115,5.377049180327869,4.918032786885246,48.69945355191257,5.0,7.0,15.0
2021-05-13 23:16:11.906238,92.61748633879782,11.273224043715848,10.28415300546448,5.366120218579235,4.918032786885246,48.69945355191257,23.0,16.0,13.0
2021-05-15 04:42:11.719087,92.61748633879782,11.191256830601093,10.28415300546448,5.377049180327869,4.907103825136612,48.69945355191257,4.0,42.0,15.0
2021-05-15 04:37:11.333017,92.61748633879782,11.191256830601093,10.28415300546448,5.377049180327869,4.907103825136612,48.69945355191257,4.0,37.0,15.0
2021-05-15 05:42:11.160700,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.69945355191257,5.0,42.0,15.0
2021-05-16 01:37:10.930806,92.61748633879782,11.224043715846994,10.256830601092895,5.355191256830601,4.901639344262295,48.69945355191257,1.0,37.0,16.0
2021-05-14 04:46:14.978011,92.61748633879782,11.251366120218579,10.306010928961749,5.387978142076503,4.918032786885246,48.69945355191257,4.0,46.0,14.0
2021-05-18 01:13:11.840971,92.61748633879782,11.28415300546448,10.191256830601093,5.316939890710382,4.8743169398907105,48.69945355191257,1.0,13.0,18.0
2021-05-18 01:58:13.023906,92.61748633879782,11.28415300546448,10.185792349726777,5.3224043715847,4.863387978142076,48.69398907103825,1.0,58.0,18.0
2021-05-14 01:06:11.383337,92.61748633879782,11.256830601092895,10.300546448087431,5.377049180327869,4.923497267759563,48.69398907103825,1.0,6.0,14.0
2021-05-13 07:16:11.390312,92.61748633879782,11.273224043715848,10.278688524590164,5.355191256830601,4.923497267759563,48.69398907103825,7.0,16.0,13.0
2021-05-15 06:27:11.809767,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.69398907103825,6.0,27.0,15.0
2021-05-16 06:42:11.136616,92.61748633879782,11.256830601092895,10.224043715846994,5.33879781420765,4.885245901639344,48.69398907103825,6.0,42.0,16.0
2021-05-14 05:06:19.834610,92.61748633879782,11.256830601092895,10.300546448087431,5.371584699453552,4.9289617486338795,48.69398907103825,5.0,6.0,14.0
2021-05-16 08:07:11.906366,92.61748633879782,11.256830601092895,10.224043715846994,5.3497267759562845,4.8743169398907105,48.69398907103825,8.0,7.0,16.0
2021-05-13 23:21:11.712365,92.61748633879782,11.278688524590164,10.278688524590164,5.377049180327869,4.901639344262295,48.69398907103825,23.0,21.0,13.0
2021-05-16 08:02:11.606390,92.61748633879782,11.256830601092895,10.224043715846994,5.3497267759562845,4.8743169398907105,48.69398907103825,8.0,2.0,16.0
2021-05-16 07:17:11.721741,92.61748633879782,11.251366120218579,10.229508196721312,5.3497267759562845,4.879781420765028,48.69398907103825,7.0,17.0,16.0
2021-05-18 01:48:10.993864,92.61748633879782,11.28415300546448,10.185792349726777,5.3224043715847,4.863387978142076,48.69398907103825,1.0,48.0,18.0
2021-05-15 03:57:10.879850,92.61748633879782,11.169398907103826,10.306010928961749,5.382513661202186,4.923497267759563,48.69398907103825,3.0,57.0,15.0
2021-05-18 00:43:11.850297,92.61748633879782,11.28415300546448,10.191256830601093,5.3224043715847,4.868852459016393,48.69398907103825,0.0,43.0,18.0
2021-05-15 03:52:11.477836,92.61748633879782,11.169398907103826,10.306010928961749,5.387978142076503,4.918032786885246,48.69398907103825,3.0,52.0,15.0
2021-05-13 00:16:11.888094,92.61748633879782,11.311475409836065,10.240437158469945,5.333333333333333,4.907103825136612,48.69398907103825,0.0,16.0,13.0
2021-05-15 04:32:11.532170,92.61748633879782,11.185792349726777,10.289617486338798,5.377049180327869,4.912568306010929,48.68852459016394,4.0,32.0,15.0
2021-05-16 07:12:11.532303,92.61748633879782,11.251366120218579,10.229508196721312,5.3497267759562845,4.879781420765028,48.68852459016394,7.0,12.0,16.0
2021-05-13 23:11:10.952267,92.61748633879782,11.278688524590164,10.278688524590164,5.360655737704918,4.918032786885246,48.68852459016394,23.0,11.0,13.0
2021-05-15 04:57:13.257938,92.61748633879782,11.180327868852459,10.289617486338798,5.382513661202186,4.907103825136612,48.68852459016394,4.0,57.0,15.0
2021-05-15 04:17:11.034476,92.61748633879782,11.180327868852459,10.295081967213115,5.382513661202186,4.912568306010929,48.68852459016394,4.0,17.0,15.0
2021-05-13 07:41:11.003286,92.61748633879782,11.278688524590164,10.273224043715848,5.360655737704918,4.912568306010929,48.68852459016394,7.0,41.0,13.0
2021-05-13 06:46:11.804726,92.61748633879782,11.273224043715848,10.278688524590164,5.366120218579235,4.912568306010929,48.68852459016394,6.0,46.0,13.0
2021-05-14 05:26:28.883497,92.61748633879782,11.240437158469945,10.311475409836065,5.382513661202186,4.9289617486338795,48.68852459016394,5.0,26.0,14.0
2021-05-16 22:12:11.253937,92.61748633879782,11.306010928961749,10.174863387978142,5.327868852459017,4.8469945355191255,48.68852459016394,22.0,12.0,16.0
2021-05-13 04:16:11.301335,92.61748633879782,11.295081967213115,10.262295081967213,5.327868852459017,4.934426229508197,48.68852459016394,4.0,16.0,13.0
2021-05-16 21:57:11.811981,92.61748633879782,11.300546448087431,10.180327868852459,5.3224043715847,4.85792349726776,48.68852459016394,21.0,57.0,16.0
2021-05-15 06:22:12.367940,92.61748633879782,11.180327868852459,10.289617486338798,5.371584699453552,4.918032786885246,48.68852459016394,6.0,22.0,15.0
2021-05-18 01:18:11.696667,92.61748633879782,11.289617486338798,10.185792349726777,5.311475409836065,4.8743169398907105,48.68852459016394,1.0,18.0,18.0
2021-05-15 06:37:11.241739,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.68852459016394,6.0,37.0,15.0
2021-05-15 23:47:11.976154,92.61748633879782,11.229508196721312,10.251366120218579,5.344262295081967,4.907103825136612,48.68852459016394,23.0,47.0,15.0
2021-05-19 22:19:11.225495,92.61748633879782,11.448087431693988,10.081967213114755,5.240437158469946,4.841530054644808,48.68852459016394,22.0,19.0,19.0
2021-05-16 08:27:11.122307,92.61748633879782,11.256830601092895,10.224043715846994,5.344262295081967,4.879781420765028,48.68852459016394,8.0,27.0,16.0
2021-05-13 00:06:11.667379,92.61748633879782,11.311475409836065,10.240437158469945,5.344262295081967,4.896174863387978,48.68852459016394,0.0,6.0,13.0
2021-05-18 02:03:11.382641,92.61748633879782,11.289617486338798,10.180327868852459,5.306010928961749,4.8743169398907105,48.68306010928962,2.0,3.0,18.0
2021-05-14 05:31:29.258921,92.61748633879782,11.251366120218579,10.306010928961749,5.382513661202186,4.923497267759563,48.68306010928962,5.0,31.0,14.0
2021-05-16 00:02:11.934055,92.61748633879782,11.229508196721312,10.251366120218579,5.3497267759562845,4.901639344262295,48.68306010928962,0.0,2.0,16.0
2021-05-13 23:06:11.097565,92.61748633879782,11.28415300546448,10.273224043715848,5.366120218579235,4.907103825136612,48.68306010928962,23.0,6.0,13.0
2021-05-14 05:11:29.087463,92.61748633879782,11.256830601092895,10.300546448087431,5.366120218579235,4.934426229508197,48.68306010928962,5.0,11.0,14.0
2021-05-13 04:11:11.722679,92.61748633879782,11.295081967213115,10.262295081967213,5.333333333333333,4.9289617486338795,48.68306010928962,4.0,11.0,13.0
2021-05-13 07:51:11.792092,92.61748633879782,11.28415300546448,10.26775956284153,5.3497267759562845,4.918032786885246,48.68306010928962,7.0,51.0,13.0
2021-05-15 06:07:11.312870,92.61748633879782,11.180327868852459,10.289617486338798,5.382513661202186,4.907103825136612,48.68306010928962,6.0,7.0,15.0
2021-05-15 03:37:11.400947,92.61748633879782,11.174863387978142,10.300546448087431,5.382513661202186,4.918032786885246,48.68306010928962,3.0,37.0,15.0
2021-05-15 06:42:11.683640,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.677595628415304,6.0,42.0,15.0
2021-05-15 04:22:11.508667,92.61748633879782,11.180327868852459,10.295081967213115,5.371584699453552,4.923497267759563,48.677595628415304,4.0,22.0,15.0
2021-05-15 04:02:11.459770,92.61748633879782,11.174863387978142,10.300546448087431,5.382513661202186,4.918032786885246,48.677595628415304,4.0,2.0,15.0
2021-05-15 05:27:10.976215,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.677595628415304,5.0,27.0,15.0
2021-05-13 00:01:11.652937,92.61748633879782,11.311475409836065,10.240437158469945,5.344262295081967,4.896174863387978,48.677595628415304,0.0,1.0,13.0
2021-05-15 06:12:11.049388,92.61748633879782,11.180327868852459,10.289617486338798,5.382513661202186,4.907103825136612,48.67213114754098,6.0,12.0,15.0
2021-05-13 02:31:11.795993,92.61748633879782,11.311475409836065,10.240437158469945,5.355191256830601,4.885245901639344,48.67213114754098,2.0,31.0,13.0
2021-05-13 02:41:11.015174,92.61748633879782,11.300546448087431,10.251366120218579,5.344262295081967,4.907103825136612,48.67213114754098,2.0,41.0,13.0
2021-05-15 23:57:11.140427,92.61748633879782,11.234972677595628,10.245901639344263,5.344262295081967,4.901639344262295,48.67213114754098,23.0,57.0,15.0
2021-05-16 21:32:11.674926,92.61748633879782,11.300546448087431,10.180327868852459,5.316939890710382,4.863387978142076,48.67213114754098,21.0,32.0,16.0
2021-05-13 22:46:11.819486,92.61748633879782,11.278688524590164,10.278688524590164,5.360655737704918,4.918032786885246,48.67213114754098,22.0,46.0,13.0
2021-05-16 00:22:11.200166,92.61748633879782,11.224043715846994,10.256830601092895,5.355191256830601,4.901639344262295,48.67213114754098,0.0,22.0,16.0
2021-05-14 05:16:28.938673,92.61748633879782,11.251366120218579,10.300546448087431,5.371584699453552,4.9289617486338795,48.666666666666664,5.0,16.0,14.0
2021-05-16 04:07:11.161506,92.61748633879782,11.245901639344263,10.234972677595628,5.344262295081967,4.890710382513661,48.666666666666664,4.0,7.0,16.0
2021-05-18 01:43:11.347122,92.61748633879782,11.289617486338798,10.180327868852459,5.316939890710382,4.863387978142076,48.666666666666664,1.0,43.0,18.0
2021-05-13 19:46:11.380828,92.61748633879782,11.245901639344263,10.262295081967213,5.355191256830601,4.907103825136612,48.666666666666664,19.0,46.0,13.0
2021-05-16 07:22:11.028938,92.61748633879782,11.256830601092895,10.224043715846994,5.3497267759562845,4.8743169398907105,48.666666666666664,7.0,22.0,16.0
2021-05-13 20:41:11.400390,92.61748633879782,11.240437158469945,10.26775956284153,5.3497267759562845,4.918032786885246,48.666666666666664,20.0,41.0,13.0
2021-05-18 01:38:11.273716,92.61748633879782,11.289617486338798,10.180327868852459,5.316939890710382,4.863387978142076,48.666666666666664,1.0,38.0,18.0
2021-05-13 02:36:11.927310,92.61748633879782,11.300546448087431,10.251366120218579,5.355191256830601,4.896174863387978,48.666666666666664,2.0,36.0,13.0
2021-05-14 04:41:11.686761,92.61748633879782,11.262295081967213,10.295081967213115,5.377049180327869,4.918032786885246,48.66120218579235,4.0,41.0,14.0
2021-05-15 06:17:11.408435,92.61748633879782,11.185792349726777,10.28415300546448,5.371584699453552,4.912568306010929,48.66120218579235,6.0,17.0,15.0
2021-05-15 05:37:11.635367,92.61748633879782,11.185792349726777,10.28415300546448,5.377049180327869,4.907103825136612,48.66120218579235,5.0,37.0,15.0
2021-05-19 22:14:11.360862,92.61748633879782,11.453551912568306,10.076502732240437,5.251366120218579,4.825136612021858,48.66120218579235,22.0,14.0,19.0
2021-05-15 04:12:11.837640,92.61748633879782,11.185792349726777,10.289617486338798,5.382513661202186,4.907103825136612,48.66120218579235,4.0,12.0,15.0
2021-05-15 07:52:11.295239,92.61748633879782,11.169398907103826,10.300546448087431,5.387978142076503,4.912568306010929,48.66120218579235,7.0,52.0,15.0
2021-05-13 07:21:11.401041,92.61748633879782,11.278688524590164,10.273224043715848,5.3497267759562845,4.923497267759563,48.66120218579235,7.0,21.0,13.0
2021-05-16 00:17:10.837164,92.61748633879782,11.229508196721312,10.251366120218579,5.344262295081967,4.907103825136612,48.66120218579235,0.0,17.0,16.0
2021-05-16 03:32:11.494388,92.61748633879782,11.245901639344263,10.234972677595628,5.33879781420765,4.896174863387978,48.65573770491803,3.0,32.0,16.0
2021-05-18 01:53:11.562922,92.61748633879782,11.289617486338798,10.180327868852459,5.327868852459017,4.852459016393443,48.65573770491803,1.0,53.0,18.0
2021-05-19 22:24:11.674693,92.61748633879782,11.448087431693988,10.081967213114755,5.256830601092896,4.825136612021858,48.650273224043715,22.0,24.0,19.0
2021-05-15 04:07:10.822436,92.61748633879782,11.180327868852459,10.295081967213115,5.377049180327869,4.918032786885246,48.650273224043715,4.0,7.0,15.0
2021-05-16 21:22:11.368893,92.61748633879782,11.306010928961749,10.174863387978142,5.33879781420765,4.836065573770492,48.650273224043715,21.0,22.0,16.0
2021-05-18 00:38:12.057454,92.61748633879782,11.295081967213115,10.185792349726777,5.316939890710382,4.868852459016393,48.6448087431694,0.0,38.0,18.0
2021-05-18 01:08:11.800757,92.61748633879782,11.295081967213115,10.180327868852459,5.316939890710382,4.863387978142076,48.6448087431694,1.0,8.0,18.0
2021-05-16 01:32:11.690221,92.61748633879782,11.234972677595628,10.245901639344263,5.3497267759562845,4.896174863387978,48.6448087431694,1.0,32.0,16.0
2021-05-16 01:47:11.635768,92.61748633879782,11.234972677595628,10.245901639344263,5.3497267759562845,4.896174863387978,48.6448087431694,1.0,47.0,16.0
2021-05-14 00:11:10.995934,92.61748633879782,11.295081967213115,10.262295081967213,5.366120218579235,4.896174863387978,48.63934426229508,0.0,11.0,14.0
2021-05-18 00:33:11.715879,92.61748633879782,11.295081967213115,10.180327868852459,5.311475409836065,4.868852459016393,48.63934426229508,0.0,33.0,18.0
2021-05-16 03:37:11.955442,92.61748633879782,11.251366120218579,10.229508196721312,5.33879781420765,4.890710382513661,48.63934426229508,3.0,37.0,16.0
2021-05-15 07:37:11.531163,92.61748633879782,11.169398907103826,10.300546448087431,5.387978142076503,4.912568306010929,48.63934426229508,7.0,37.0,15.0
2021-05-15 07:47:10.903174,92.61748633879782,11.174863387978142,10.295081967213115,5.387978142076503,4.907103825136612,48.63934426229508,7.0,47.0,15.0
2021-05-16 22:07:11.257326,92.61748633879782,11.316939890710383,10.163934426229508,5.3224043715847,4.841530054644808,48.63387978142077,22.0,7.0,16.0
2021-05-16 00:12:11.593701,92.61748633879782,11.234972677595628,10.245901639344263,5.344262295081967,4.901639344262295,48.63387978142077,0.0,12.0,16.0
2021-05-13 23:56:10.885089,92.61748633879782,11.300546448087431,10.256830601092895,5.366120218579235,4.890710382513661,48.63387978142077,23.0,56.0,13.0
2021-05-16 00:37:11.665686,92.61748633879782,11.245901639344263,10.234972677595628,5.344262295081967,4.890710382513661,48.63387978142077,0.0,37.0,16.0
2021-05-15 07:12:11.405827,92.61748633879782,11.180327868852459,10.289617486338798,5.382513661202186,4.907103825136612,48.62841530054645,7.0,12.0,15.0
2021-05-15 07:07:10.882564,92.61748633879782,11.180327868852459,10.289617486338798,5.382513661202186,4.907103825136612,48.62841530054645,7.0,7.0,15.0
2021-05-16 03:12:11.682572,92.61748633879782,11.245901639344263,10.234972677595628,5.3497267759562845,4.885245901639344,48.622950819672134,3.0,12.0,16.0
2021-05-13 07:31:11.806070,92.61748633879782,11.28415300546448,10.26775956284153,5.366120218579235,4.901639344262295,48.622950819672134,7.0,31.0,13.0
2021-05-16 00:07:12.044836,92.61748633879782,11.240437158469945,10.240437158469945,5.33879781420765,4.901639344262295,48.622950819672134,0.0,7.0,16.0
2021-05-18 00:48:11.710539,92.61748633879782,11.295081967213115,10.180327868852459,5.316939890710382,4.863387978142076,48.622950819672134,0.0,48.0,18.0
2021-05-15 08:22:11.477303,92.61748633879782,11.180327868852459,10.289617486338798,5.382513661202186,4.907103825136612,48.61748633879781,8.0,22.0,15.0
2021-05-13 20:26:11.730795,92.61748633879782,11.245901639344263,10.262295081967213,5.344262295081967,4.918032786885246,48.61748633879781,20.0,26.0,13.0
2021-05-18 00:58:12.016944,92.61748633879782,11.295081967213115,10.180327868852459,5.316939890710382,4.863387978142076,48.61748633879781,0.0,58.0,18.0
2021-05-15 03:32:10.969114,92.61748633879782,11.185792349726777,10.289617486338798,5.377049180327869,4.912568306010929,48.61748633879781,3.0,32.0,15.0
2021-05-15 03:27:11.360737,92.61748633879782,11.185792349726777,10.289617486338798,5.377049180327869,4.912568306010929,48.61748633879781,3.0,27.0,15.0
2021-05-14 00:26:11.794544,92.61748633879782,11.289617486338798,10.26775956284153,5.360655737704918,4.907103825136612,48.61748633879781,0.0,26.0,14.0
2021-05-16 03:27:12.212783,92.61748633879782,11.251366120218579,10.229508196721312,5.33879781420765,4.890710382513661,48.61748633879781,3.0,27.0,16.0
2021-05-16 22:17:11.524199,92.61748633879782,11.3224043715847,10.158469945355192,5.327868852459017,4.830601092896175,48.61748633879781,22.0,17.0,16.0
2021-05-15 07:42:11.046072,92.61748633879782,11.180327868852459,10.289617486338798,5.387978142076503,4.901639344262295,48.612021857923494,7.0,42.0,15.0
2021-05-16 07:07:11.409490,92.61748633879782,11.262295081967213,10.218579234972678,5.33879781420765,4.879781420765028,48.612021857923494,7.0,7.0,16.0
2021-05-13 20:36:11.785065,92.61748633879782,11.251366120218579,10.256830601092895,5.355191256830601,4.901639344262295,48.60655737704918,20.0,36.0,13.0
2021-05-16 00:27:11.598448,92.61748633879782,11.234972677595628,10.245901639344263,5.3497267759562845,4.896174863387978,48.60655737704918,0.0,27.0,16.0
2021-05-16 03:22:11.574697,92.61748633879782,11.251366120218579,10.229508196721312,5.333333333333333,4.896174863387978,48.60655737704918,3.0,22.0,16.0
2021-05-18 01:03:12.934463,92.61748633879782,11.300546448087431,10.174863387978142,5.316939890710382,4.85792349726776,48.60655737704918,1.0,3.0,18.0
2021-05-15 02:42:10.964070,92.61748633879782,11.174863387978142,10.300546448087431,5.377049180327869,4.923497267759563,48.60655737704918,2.0,42.0,15.0
2021-05-15 03:17:11.714218,92.61748633879782,11.185792349726777,10.289617486338798,5.371584699453552,4.918032786885246,48.60655737704918,3.0,17.0,15.0
2021-05-16 01:07:11.734398,92.61748633879782,11.240437158469945,10.240437158469945,5.3497267759562845,4.890710382513661,48.60655737704918,1.0,7.0,16.0
2021-05-16 07:02:11.169940,92.61748633879782,11.262295081967213,10.218579234972678,5.333333333333333,4.885245901639344,48.60655737704918,7.0,2.0,16.0
2021-05-15 08:02:11.186682,92.61748633879782,11.185792349726777,10.28415300546448,5.387978142076503,4.896174863387978,48.60655737704918,8.0,2.0,15.0
2021-05-18 00:53:27.290736,92.61748633879782,11.300546448087431,10.174863387978142,5.316939890710382,4.85792349726776,48.60109289617486,0.0,53.0,18.0
2021-05-15 07:17:10.928369,92.61748633879782,11.180327868852459,10.289617486338798,5.377049180327869,4.912568306010929,48.60109289617486,7.0,17.0,15.0
2021-05-18 05:52:05.488027,92.61748633879782,11.311475409836065,10.120218579234972,5.245901639344262,4.8743169398907105,48.60109289617486,5.0,52.0,18.0
2021-05-17 05:27:11.226504,92.61748633879782,11.3224043715847,10.158469945355192,5.300546448087432,4.85792349726776,48.60109289617486,5.0,27.0,17.0
2021-05-16 22:22:11.568645,92.61748633879782,11.333333333333334,10.147540983606557,5.3224043715847,4.825136612021858,48.60109289617486,22.0,22.0,16.0
2021-05-13 07:26:11.009392,92.61748633879782,11.289617486338798,10.262295081967213,5.355191256830601,4.907103825136612,48.60109289617486,7.0,26.0,13.0
2021-05-16 01:02:11.334633,92.61748633879782,11.245901639344263,10.234972677595628,5.33879781420765,4.896174863387978,48.595628415300546,1.0,2.0,16.0
2021-05-16 03:17:10.994396,92.61748633879782,11.251366120218579,10.229508196721312,5.344262295081967,4.885245901639344,48.595628415300546,3.0,17.0,16.0
2021-05-16 00:32:10.920067,92.61748633879782,11.240437158469945,10.240437158469945,5.3497267759562845,4.890710382513661,48.595628415300546,0.0,32.0,16.0
2021-05-16 02:17:11.270497,92.61748633879782,11.262295081967213,10.218579234972678,5.327868852459017,4.890710382513661,48.595628415300546,2.0,17.0,16.0
2021-05-15 23:22:11.282056,92.61748633879782,11.240437158469945,10.240437158469945,5.3497267759562845,4.890710382513661,48.595628415300546,23.0,22.0,15.0
2021-05-15 08:07:10.816494,92.61748633879782,11.185792349726777,10.28415300546448,5.387978142076503,4.896174863387978,48.595628415300546,8.0,7.0,15.0
2021-05-16 02:12:11.825408,92.61748633879782,11.262295081967213,10.218579234972678,5.333333333333333,4.885245901639344,48.59016393442623,2.0,12.0,16.0
2021-05-16 03:07:11.333288,92.61748633879782,11.256830601092895,10.224043715846994,5.3497267759562845,4.8743169398907105,48.59016393442623,3.0,7.0,16.0
2021-05-13 08:06:10.943110,92.61748633879782,11.300546448087431,10.251366120218579,5.355191256830601,4.896174863387978,48.59016393442623,8.0,6.0,13.0
2021-05-16 08:47:11.290970,92.61748633879782,11.273224043715848,10.207650273224044,5.3497267759562845,4.85792349726776,48.59016393442623,8.0,47.0,16.0
2021-05-18 00:28:11.909416,92.61748633879782,11.306010928961749,10.169398907103826,5.311475409836065,4.85792349726776,48.59016393442623,0.0,28.0,18.0
2021-05-15 02:52:11.310835,92.61748633879782,11.180327868852459,10.295081967213115,5.371584699453552,4.923497267759563,48.59016393442623,2.0,52.0,15.0
2021-05-15 02:47:11.680932,92.61748633879782,11.180327868852459,10.295081967213115,5.371584699453552,4.923497267759563,48.59016393442623,2.0,47.0,15.0
2021-05-16 01:12:10.951447,92.61748633879782,11.240437158469945,10.240437158469945,5.355191256830601,4.885245901639344,48.59016393442623,1.0,12.0,16.0
2021-05-16 03:57:26.727018,92.61748633879782,11.262295081967213,10.218579234972678,5.327868852459017,4.890710382513661,48.58469945355191,3.0,57.0,16.0
2021-05-16 04:02:11.850773,92.61748633879782,11.262295081967213,10.218579234972678,5.327868852459017,4.890710382513661,48.58469945355191,4.0,2.0,16.0
2021-05-16 01:22:11.911839,92.61748633879782,11.251366120218579,10.229508196721312,5.344262295081967,4.885245901639344,48.5792349726776,1.0,22.0,16.0
2021-05-18 06:17:02.839789,92.61748633879782,11.289617486338798,10.142076502732241,5.262295081967213,4.879781420765028,48.5792349726776,6.0,17.0,18.0
2021-05-15 08:17:11.027134,92.61748633879782,11.185792349726777,10.28415300546448,5.382513661202186,4.901639344262295,48.5792349726776,8.0,17.0,15.0
2021-05-13 20:31:11.298950,92.61748633879782,11.245901639344263,10.262295081967213,5.360655737704918,4.901639344262295,48.5792349726776,20.0,31.0,13.0
2021-05-15 23:32:11.351292,92.61748633879782,11.251366120218579,10.229508196721312,5.344262295081967,4.885245901639344,48.57377049180328,23.0,32.0,15.0
2021-05-15 23:07:11.987428,92.61748633879782,11.240437158469945,10.240437158469945,5.344262295081967,4.896174863387978,48.57377049180328,23.0,7.0,15.0
2021-05-15 23:17:11.028767,92.61748633879782,11.245901639344263,10.234972677595628,5.33879781420765,4.896174863387978,48.57377049180328,23.0,17.0,15.0
